,publishedAt,nTags,categoryId,duration,definition,caption,embeddable,publicStatsViewable,madeForKids,viewCount,likeCount,dislikeCount,commentCount,country,channelPublishedAt,channelViewCount,subscriberCount,hiddenSubscriberCount,videoCount,defaultTab,title_polarity_scores,description_polarity_scores,ct_polarity_scores
2208,91159980.482989,30,20,15209,1,0,1,1,0,25,1,0,0,11,197123819.482989,466906,1220,0,679,0,0.0,0.9598,0.0
2209,6239226.482989,12,15,26,0,0,1,1,1,70,6,0,0,21,383284085.482989,274567,632,0,2096,0,0.0,-0.3595,0.0
2210,104718958.482989,0,19,46,1,0,1,1,0,70,0,0,0,58,416012955.482989,26933,30,0,11,0,0.0,0.0,0.0
2211,39220492.482989,0,22,8273,1,0,1,1,0,51,4,0,0,21,85044029.482989,6700,150,0,89,0,0.0,0.0,0.0
2212,72255589.482989,0,22,270,1,0,1,1,0,14,0,0,0,21,72256218.482989,14,0,0,1,0,0.0,0.0,0.0
2213,133843899.482989,7,20,57,1,0,1,1,0,2,0,0,0,21,139926130.482989,156,1,0,15,0,0.0,0.0,0.0
2214,5409982.482989,16,17,7907,1,0,1,1,0,19652,170,5,5,21,330370847.482989,388439,1570,0,422,0,0.5267,0.5267,0.0
2215,1984283.482989,16,17,187,1,0,1,1,0,86,5,0,0,74,383353380.482989,38236745,92900,0,3437,0,0.5267,0.4215,0.0
2216,1984176.482989,16,17,187,1,0,1,1,0,74,11,0,1,74,383353380.482989,38236745,92900,0,3437,0,0.5267,0.7998,0.0
2217,1984461.482989,16,17,187,1,0,1,1,0,71,8,0,0,74,383353380.482989,38236745,92900,0,3437,0,0.5267,0.8955,0.0
2218,51567208.482989,32,17,314,1,0,1,1,0,829773,7735,300,81,74,383353380.482989,38236745,92900,0,3437,0,0.6369,0.7717,0.0
2219,29346199.482989,13,17,9075,1,0,1,1,0,87752,1071,35,53,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.3612,0.0
2220,5481608.482989,16,17,232,1,0,1,1,0,124245,2299,57,217,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.4199,0.0
2221,6280050.482989,18,17,493,0,0,1,1,0,78026,1257,21,465,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2222,5564287.482989,16,17,187,1,0,1,1,0,39310,413,40,71,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.4883,0.0
2223,6701104.482989,18,17,489,1,0,1,1,0,91568,1279,28,159,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2224,2247035.482989,16,17,187,1,0,1,1,0,2288,37,0,1,74,383353380.482989,38236745,92900,0,3437,0,0.5267,0.3612,0.0
2225,5577923.482989,16,17,189,1,0,1,1,0,27589,313,10,5,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.7319,0.0
2226,8942787.482989,0,17,711,1,0,1,1,0,36521,537,12,26,83,141593452.482989,4892931,17300,0,286,0,0.5267,0.0,0.6369
2227,6270623.482989,18,17,487,1,0,1,1,0,47800,500,22,0,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2228,29592132.482989,12,17,8905,1,0,1,1,0,56710,622,41,34,74,324225683.482989,20602861,60300,0,2089,0,0.0,0.3601,0.0
2229,223169968.482989,10,17,7180,1,1,1,1,0,331848,806,54,0,74,324225683.482989,20602861,60300,0,2089,0,0.0,0.7239,0.0
2230,6299008.482989,17,17,287,1,0,1,1,0,10605,168,9,140,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2231,29259800.482989,13,17,11192,1,0,1,1,0,61986,598,23,23,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.3612,0.0
2232,6786087.482989,18,17,491,1,0,1,1,0,10407,128,4,27,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2233,6444066.482989,18,17,491,1,0,1,1,0,24349,229,21,0,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2234,7133656.482989,18,17,493,1,0,1,1,0,38888,570,11,128,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2235,5605064.482989,17,17,1243,1,0,1,1,0,4848,130,3,8,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.0,0.0
2236,7305857.482989,18,17,489,1,0,1,1,0,45555,579,20,363,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2237,2246243.482989,16,17,187,1,0,1,1,0,1810,39,0,1,74,383353380.482989,38236745,92900,0,3437,0,0.5267,0.3612,0.0
2238,2284639.482989,0,22,187,1,0,1,1,0,2418,167,1,6,51,473538887.482989,47985343,155000,0,4967,0,0.5267,0.5267,0.0
2239,28658600.482989,13,17,11023,1,0,0,1,0,43162,342,11,8,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.3612,0.0
2240,26844198.482989,14,17,9337,1,0,1,1,0,14046,179,6,3,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.3612,0.0
2241,26235794.482989,0,17,424,1,0,1,1,0,52886,898,17,17,83,141593452.482989,4892931,17300,0,286,0,0.6369,0.0,0.6369
2242,2245906.482989,16,17,188,1,0,1,1,0,2292,59,0,5,74,383353380.482989,38236745,92900,0,3437,0,0.5267,0.3612,0.0
2243,4748147.482989,16,17,187,1,0,1,1,0,34361,504,6,36,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.3612,0.0
2244,7652238.482989,18,17,490,1,0,1,1,0,22491,278,12,40,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.5837,0.0
2245,29680682.482989,12,17,8558,1,0,1,1,0,85412,1085,26,61,74,324225683.482989,20602861,60300,0,2089,0,0.0,0.9168,0.0
2246,6270159.482989,20,17,92,1,0,1,1,0,11483,221,7,20,74,383353380.482989,38236745,92900,0,3437,0,0.2023,0.2714,0.0
2247,4397929.482989,16,17,183,1,0,1,1,0,7552,141,3,9,74,383353380.482989,38236745,92900,0,3437,0,0.0,0.7177,0.0
2248,2223799.482989,16,17,95,1,0,1,1,0,1916,37,2,0,74,383353380.482989,38236745,92900,0,3437,0,0.7125,0.3612,0.0
2249,34724127.482989,22,17,152,1,0,1,1,0,75461,1625,44,201,74,324225683.482989,20602861,60300,0,2089,0,0.0,0.8777,0.0
2250,55176203.482989,36,17,61,1,0,1,1,0,27726,382,1,7,74,383353380.482989,38236745,92900,0,3437,0,0.2023,0.7616,0.0
2251,2098483.482989,11,17,186,1,0,1,1,0,1656,30,1,1,58,207276977.482989,5355799,27500,0,1294,0,0.7003,0.5267,0.0
2252,7819885.482989,0,17,719,1,0,1,1,0,16474,272,1,17,83,141593452.482989,4892931,17300,0,286,0,0.5267,0.0,0.6369
2253,11912485.482989,15,17,95,1,0,1,1,0,6777,85,1,0,74,383353380.482989,38236745,92900,0,3437,0,0.7125,0.4871,0.0
2254,2102240.482989,0,22,832,1,0,1,1,0,4650,58,1,5,21,58274885.482989,66943,299,0,59,0,0.5267,0.8807,0.0
2255,97584666.482989,19,17,158,1,0,1,1,0,94966,469,23,139,74,324225683.482989,20602861,60300,0,2089,0,0.5267,0.9687,0.0
2256,150159213.482989,28,17,307,1,1,1,1,0,2917342,19816,806,354,74,383353380.482989,38236745,92900,0,3437,0,-0.4588,0.5106,0.0
2257,8329900.482989,0,17,646,1,0,1,1,0,18117,313,5,11,83,141593452.482989,4892931,17300,0,286,0,0.5267,0.0,0.6369
2258,55261867.482989,22,17,78,1,0,1,1,0,54552,673,17,72,74,383353380.482989,38236745,92900,0,3437,0,0.7579,0.8655,0.0
2259,5411111.482989,0,22,882,1,0,1,1,0,31499,344,12,15,21,58274885.482989,66943,299,0,59,0,0.5267,0.8807,0.0
2260,6018951.482989,15,17,193,1,0,1,1,0,10380,150,7,8,74,383353380.482989,38236745,92900,0,3437,0,0.2023,0.0,0.0
2261,5575291.482989,0,22,724,1,0,1,1,0,3779,46,0,1,83,78258811.482989,16007,284,0,11,0,0.5267,0.3786,0.0
2262,63344602.482989,24,10,196,1,1,1,1,0,757013310,3155020,227007,86077,21,306588965.482989,15677044543,14300000,0,153,0,0.0,-0.9136,0.0
2263,17113023.482989,34,10,568,1,0,1,1,0,7663142,87270,2412,4876,45,186924417.482989,2507891773,4280000,0,713,0,0.0,0.0,0.0
2264,63332531.482989,26,10,185,1,0,1,0,0,22614209,80132,4111,1168,45,81315495.482989,390366523,484000,0,71,0,0.0,0.7845,0.0
2265,8386311.482989,0,22,1803,0,0,1,1,0,207490,3225,79,157,21,25087893.568869,2678783,8600,0,287,0,0.0,0.0,0.0
2266,7428702.482989,0,28,916,1,0,1,1,0,2772368,100207,1618,16482,31,196839454.482989,1238035891,6830000,0,951,0,0.0,0.0,0.0
2267,8351862.482989,1,22,540,1,1,1,0,0,432399,15884,730,1381,21,467777111.482989,1257468087,6830000,0,2003,0,0.8157,0.9422,0.0
2268,2229332.482989,42,28,662,1,0,1,1,0,24251,1674,18,244,21,57914068.482989,10578034,113000,0,77,0,0.0,0.9492,0.0
2269,2274179.482989,30,23,568,1,0,1,1,0,26385,561,17,18,47,56645162.482989,9073927,46500,0,520,0,0.0,0.5267,0.0
2270,5699599.482989,5,22,344,1,0,1,1,0,1181491,25307,895,1944,80,61937640.482989,31808386,125000,0,11,0,0.0,0.4215,0.0
2271,11991191.482989,0,28,631,1,0,1,1,0,3781332,103778,1892,19498,31,196839454.482989,1238035891,6830000,0,951,0,-0.5242,0.0,0.0
2272,2087004.482989,21,28,639,1,0,1,1,0,106911,3069,64,865,31,194015212.482989,158057536,1150000,0,801,0,0.0,0.8791,0.0
2273,1985894.482989,10,20,931,1,0,1,1,0,156555,23522,113,3429,85,239496388.482989,333350624,1190000,0,693,0,0.0,-0.3182,0.0
2274,8390893.482989,0,10,189,1,0,1,1,0,197476,4831,54,127,21,103526746.482989,33859561,51300,0,155,0,0.0,0.0,0.0
2275,247808272.482989,0,10,204,0,1,1,1,0,812783,20985,99,785,21,247966071.482989,884287,640,0,13,0,0.0,0.0,0.0
2276,4753709.482989,0,28,446,1,0,1,1,0,1113855,37324,583,4697,31,196839454.482989,1238035891,6830000,0,951,0,0.0,-0.29600000000000004,0.0
2277,2588668.482989,23,28,385,1,0,1,1,0,88313,970,72,177,31,225739726.482989,14845759,87600,0,200,0,0.0,0.4995,0.0
2278,43983670.482989,0,1,256,1,0,1,1,0,20812,542,37,187,58,281365106.482989,5087662,22000,0,429,0,0.0,0.0,0.0
2279,13027408.482989,25,28,321,1,0,1,1,0,298300,4545,145,557,34,243361087.482989,122271086,548000,0,996,0,0.4753,0.8436,0.0
2280,2171101.482989,0,28,682,1,0,1,1,0,578851,19069,330,3112,31,196839454.482989,1238035891,6830000,0,951,0,0.0,0.0,0.0
2281,2331656.482989,23,28,394,1,0,1,1,0,80106,842,75,107,31,225739726.482989,14845759,87600,0,200,0,0.0,0.4995,0.0
2282,2531584.482989,30,23,480,1,0,1,1,0,24716,658,19,28,47,56645162.482989,9073927,46500,0,520,0,0.0,0.5267,0.0
2283,50629043.482989,26,27,575,1,0,1,1,0,2678116,37901,3708,2366,35,123028612.482989,8138378,65300,0,681,0,0.0,0.9594,0.0
2284,14356353.482989,12,22,623,1,0,1,1,0,7853551,53108,12426,0,31,212319833.482989,1180478235,2590000,0,573,0,0.0,0.0,0.0
2285,15990203.482989,20,24,571,1,0,1,1,0,2798097,21152,2668,1338,31,39906646.274059,546342017,2070000,0,197,0,0.0,0.6748,0.5461
2286,2710552.482989,0,22,364,1,0,1,1,0,35127,2185,33,70,21,135127199.482989,318164,1690,0,38,0,0.0,-0.2755,0.0
2287,13151610.482989,0,28,1113,1,0,1,1,0,3651437,89609,2747,11073,31,196839454.482989,1238035891,6830000,0,951,0,0.0,0.0,0.0
2288,8549910.482989,0,28,2255,1,0,1,1,0,1691720,42099,1112,8745,31,196839454.482989,1238035891,6830000,0,951,0,0.0,0.0,0.0
2289,30401541.482989,0,26,1542,1,0,1,1,0,9866551,88036,7864,2810,21,276399158.482989,900313352,4900000,0,698,0,0.0,0.807,0.4404
2290,2749327.482989,10,28,618,1,0,1,1,0,31879,553,42,130,31,71122774.482989,19020073,102000,0,273,0,0.0,0.836,0.0
2291,49854521.482989,12,22,223,1,0,1,1,0,11604698,85875,3220,4989,80,61937640.482989,31808386,125000,0,11,0,0.0,0.0,0.0
2292,2058158.482989,12,28,511,1,0,1,1,0,11424,250,8,79,31,71122774.482989,19020073,102000,0,273,0,0.0,0.836,0.0
2293,2020410.482989,25,25,433,0,0,1,1,0,3211,0,0,0,35,134331169.482989,2846485,1947,1,625,0,0.0,-0.8074,0.0
2294,2057967.482989,45,28,711,1,0,1,1,0,2779,140,3,77,31,141949342.482989,7341261,36800,0,151,0,0.0,0.8475,0.0
2295,11319168.482989,0,28,765,1,0,1,1,0,3516684,103065,2343,10720,31,196839454.482989,1238035891,6830000,0,951,0,0.0,0.0,0.0
2296,2273300.482989,30,23,299,1,0,1,1,0,4442,139,1,13,47,56645162.482989,9073927,46500,0,520,0,0.0,0.5267,0.0
2297,2200366.482989,21,22,663,1,0,1,1,0,16727,0,0,13,35,140277036.482989,20909539,172000,0,1119,0,0.0,0.5719,0.0
2298,2360596.482989,30,23,872,1,0,1,1,0,15346,390,7,31,47,56645162.482989,9073927,46500,0,520,0,0.0,0.5267,0.0
2299,13290328.482989,21,28,442,1,0,1,1,0,1066402,15533,584,1728,31,194015212.482989,158057536,1150000,0,801,0,0.0,0.8101,0.0
2300,2162602.482989,20,28,602,1,0,1,1,0,19487,1030,25,215,31,300526762.482989,10760336,270000,0,142,0,0.0,0.0,-0.3612
2301,11652204.482989,31,28,601,1,0,1,0,0,8073737,161581,10277,8861,31,280629491.482989,70546599,604000,0,97,0,0.0,-0.4515,0.0
2302,2173391.482989,23,28,690,1,0,1,1,0,75465,1737,45,362,31,194015212.482989,158057536,1150000,0,801,0,0.0,0.8706,0.0
2303,11750308.482989,20,28,340,1,0,1,1,0,429669,23684,981,1920,35,294558276.482989,833919689,7390000,0,2304,0,0.6767,0.8851,0.0
2304,1990710.482989,49,2,1582,1,0,1,1,0,7353,794,25,194,48,35565406.782064,5563959,3631,1,52,0,0.0,0.3578,0.0
2305,2446099.482989,30,23,498,1,0,1,1,0,7408,200,3,10,47,56645162.482989,9073927,46500,0,520,0,0.0,0.5267,0.0
2306,2580240.482989,20,28,667,1,0,1,1,0,137933,3455,80,688,31,194015212.482989,158057536,1150000,0,801,0,0.0,0.9568,0.0
2307,1990640.482989,0,22,607,1,0,1,1,0,2912,365,2,134,21,45666328.482989,1101462,7890,0,34,0,0.0,0.9766,0.0
2308,9261780.482989,0,28,1228,1,0,1,1,0,1755686,55247,1564,10171,31,196839454.482989,1238035891,6830000,0,951,0,0.0,0.2942,0.0
2309,78257535.482989,32,28,471,1,0,1,1,0,1052500,6408,831,497,81,185194630.482989,5956219,17100,0,314,0,0.0,0.9231,0.0
2310,199445281.482989,5,27,209,1,1,1,0,0,99784,0,0,0,21,347369763.482989,1371406,1990,0,170,0,0.0,0.6249,0.0
2311,82223960.482989,17,27,163,1,1,1,1,0,32818,37,1,0,21,205420787.482989,203409,1134,1,41,0,0.0,0.4939,0.3818
2312,55075648.482989,28,24,445,1,0,1,1,0,9007,123,8,20,21,68266424.482989,253859,3340,0,101,0,0.4069,0.9827,0.0
2313,16904602.482989,7,22,1092,1,0,1,1,0,2720,114,2,26,21,18884528.348795,28481,211,0,141,0,-0.29600000000000004,0.851,0.0
2314,2064539.482989,3,15,545,1,0,1,1,0,1658,80,10,11,35,172031724.482989,4855541,888000,0,158,0,0.0,0.0,0.4215
2315,38515389.482989,19,22,221,1,0,1,1,0,8885,200,9,16,21,296397877.482989,26006684,244000,0,1531,0,0.5859,0.9364,0.0
2316,27719010.482989,22,27,989,1,0,1,1,0,4086,110,15,20,21,36564023.069923,72678,2280,0,53,0,0.0,0.9627,0.0
2317,54192510.482989,14,22,636,1,0,0,1,0,56536,1740,48,409,18,111251402.482989,53304697,437000,0,515,0,0.0,0.8395,0.0
2318,48061118.482989,5,24,238,1,0,1,1,0,2744,59,3,3,64,412023124.482989,146433985,122000,0,44007,0,0.0,0.6841,0.0
2319,2080068.482989,20,22,185,1,0,1,1,0,2259,146,9,15,35,172031724.482989,4855541,888000,0,158,0,0.0,0.0,0.4215
2320,2141899.482989,19,15,429,1,0,1,1,0,3405,235,8,32,35,172031724.482989,4855541,888000,0,158,0,0.5859,0.0,0.4215
2321,148149804.482989,57,24,823,1,1,1,0,0,84719,1520,16,172,21,439484369.482989,87906804,277000,0,1037,0,0.0,0.0,0.0
2322,234113467.482989,12,25,321,0,0,1,1,0,299073,932,165,308,21,242584017.482989,29614847,92400,0,207,0,-0.2023,-0.0516,0.0
2323,44140613.482989,11,25,141,1,0,1,1,0,6223,110,36,99,21,141138819.482989,575114,2325,1,174,0,0.0,-0.6249,0.0
2324,244463518.482989,0,22,175,1,0,1,1,0,23592,69,7,2,21,287083658.482989,26191,55,0,46,0,0.5423,0.7269,0.3818
2325,126528741.482989,10,27,3659,1,0,1,1,0,6935,101,2,10,21,354995742.482989,75347,607,0,187,0,0.0,0.8859999999999999,0.0
2326,99292344.482989,0,22,261,1,0,1,1,0,26612,272,4,10,21,99293201.482989,27078,42,0,8,0,0.0,0.0,0.0
2327,51997410.482989,22,22,564,1,0,1,1,0,5692,121,2,16,21,300462081.482989,12350954,106000,0,968,0,0.0,0.879,0.0
2328,78579946.482989,24,26,310,1,0,1,1,0,7729,176,4,27,21,234596289.482989,329861,7500,0,120,0,0.2263,0.7019,0.0
2329,7668806.482989,8,27,259,1,0,1,1,0,410,46,4,14,21,181675142.482989,1045477,28000,0,65,0,0.0,0.5307,0.0
2330,107357687.482989,33,28,404,1,0,1,1,0,8025,38,11,14,21,116663623.482989,833522,3020,0,214,0,0.3094,0.9879,0.0
2331,237727878.482989,18,22,668,0,0,1,1,0,1556407,5249,1058,1540,21,242584017.482989,29614847,92400,0,207,0,-0.3818,-0.9933,0.0
2332,2665305.482989,11,15,261,1,0,1,1,0,4157,237,20,10,35,172031724.482989,4855541,888000,0,158,0,0.6249,0.4019,0.4215
2333,167998837.482989,0,17,170,1,0,1,0,0,45706,151,6,0,55,218134272.482989,2166043,2754,1,269,0,0.0,0.5994,0.0
2334,94659377.482989,27,24,580,1,0,1,1,0,239007,2911,338,611,21,252418024.482989,64138877,152000,0,59,0,-0.34,-0.8176,0.0
2335,76965544.482989,0,22,1916,0,0,1,1,0,17894,161,25,23,21,126513905.482989,938254,1290,0,780,0,0.0,0.0,0.0
2336,231964902.482989,36,27,216,0,1,1,1,0,25781,165,74,99,21,232061089.482989,30863,77,0,43,0,0.0,0.0,0.0
2337,123879121.482989,0,29,165,1,0,1,1,0,22878,169,6,4,21,333226169.482989,100674,142,0,53,0,0.0,0.8466,0.0
2338,164485640.482989,13,28,1006,1,0,1,1,0,46441,184,39,51,21,167745103.482989,63759,2382,1,13,0,-0.8402,-0.8402,0.4019
2339,2407059.482989,8,15,380,1,0,1,1,0,2874,208,16,34,35,172031724.482989,4855541,888000,0,158,0,0.0,0.1027,0.4215
2340,19917135.482989,13,22,99,1,1,1,0,0,155,2,0,0,21,319210754.482989,558159,1370,0,378,0,0.0,0.9403,0.0
2341,26243662.482989,25,15,406,1,0,1,1,0,5005,115,94,74,35,194551987.482989,1738752,16900,0,194,0,0.7944,0.997,0.0
2342,142188001.482989,39,17,488,1,1,1,0,0,130922,1497,19,156,21,273196996.482989,813146413,2540000,0,3786,0,0.0,0.9756,0.0
2343,124120527.482989,37,24,214,1,1,1,0,0,970,8,0,0,21,327768095.482989,2496752,1866,1,453,0,0.0,0.9973,0.0
2344,96680373.482989,22,25,185,1,0,1,1,0,67654,617,200,229,72,450469847.482989,2206449419,6850000,0,89982,0,-0.5994,-0.0516,0.0
2345,30301583.482989,25,27,1617,1,0,1,1,0,3314,64,2,5,21,328897429.482989,665031,2240,0,536,0,0.0,0.3612,0.0
2346,196549546.482989,19,17,109,1,1,1,0,0,47100,102,3,0,55,218134272.482989,2166043,2754,1,269,0,0.0,0.9493,0.0
2347,137427550.482989,8,27,175,1,1,1,1,0,674,4,0,0,21,349540376.482989,2075264,6460,0,219,0,0.0,0.4981,0.0
2348,19241002.482989,30,17,719,0,0,1,1,0,26485,1098,23,131,21,114835404.482989,15549028,128000,0,177,0,0.0,0.9426,0.0
2349,32054310.482989,0,24,663,1,0,1,1,0,103995,769,42,233,31,176076171.482989,928188,3750,1,27,0,-0.6688,0.7555,0.0
2350,191157987.482989,10,27,64,1,0,1,0,0,16910,0,0,0,21,272894905.482989,2090986,380,0,37,0,0.2263,0.7464,0.0
2351,13091232.482989,29,27,322,1,1,1,1,0,27830,137,5,20,21,445024664.482989,9502414,32300,0,39,0,0.2732,0.9325,0.0
2352,41842947.482989,7,22,344,1,0,1,1,0,332,14,0,7,21,62711203.482989,16652,1150,0,25,0,0.0,0.8947,0.4019
2353,207873519.482989,0,17,402,1,1,1,0,0,2473,12,1,0,55,218134272.482989,2166043,2754,1,269,0,0.0,0.29600000000000004,0.0
2354,256917968.482989,0,22,40,1,0,1,1,0,26961,105,5,32,21,399235819.482989,153503,71,0,18,0,0.0,0.0,0.0
2355,192913073.482989,17,17,83,1,1,1,0,0,6116,3,3,0,55,218134272.482989,2166043,2754,1,269,0,0.0,0.8899,0.0
2356,84221005.482989,27,20,2794,1,0,1,0,0,11944,167,7,28,20,468425757.482989,5251689,14900,0,4496,0,-0.5904,0.2462,0.0
2357,290357788.482989,7,27,118,0,1,1,1,0,2933,11,0,0,21,302291351.482989,554534,4600,0,330,0,0.0,0.912,0.0
2358,41901210.482989,24,26,459,1,0,1,0,0,233048,5398,107,237,34,262556801.482989,185022346,1310000,0,693,0,0.3182,-0.9082,0.0
2359,1981434.482989,0,22,7068,1,0,1,1,0,873,15,0,0,21,323701070.482989,335397,583,0,1326,0,0.0,0.0,0.0
2360,133390043.482989,21,24,2186,1,0,1,1,0,1752899,8097,566,329,67,238692792.482989,761085843,517000,0,1645,0,0.0,0.0,0.0
2361,2047382.482989,18,20,501,1,0,1,1,0,3366,563,13,48,41,200122351.482989,4459362,72700,0,284,0,0.0,-0.7876,0.0
2362,134341095.482989,21,24,1401,1,0,1,1,0,2104489,10538,726,415,67,238692792.482989,761085843,517000,0,1645,0,0.0,0.0,0.0
2363,132414312.482989,21,24,2200,1,0,0,1,0,4228340,21894,1519,918,67,238692792.482989,761085843,517000,0,1645,0,0.0,0.0,0.0
2364,11032997.482989,30,20,611,1,0,1,1,0,129842,10683,814,1848,41,200122351.482989,4459362,72700,0,284,0,-0.4724,-0.5425,0.0
2365,133389537.482989,21,24,2010,1,0,1,1,0,2516906,13426,963,628,67,238692792.482989,761085843,517000,0,1645,0,0.0,0.0,0.0
2366,10687410.482989,30,20,740,1,0,1,1,0,128875,9579,344,836,41,200122351.482989,4459362,72700,0,284,0,-0.4981,-0.8594,0.0
2367,55442593.482989,25,10,222,1,0,1,1,0,1007,62,0,4,1,136741079.482989,2943,57,0,4,0,0.0,0.0,0.0
2368,102137447.482989,0,10,3638,1,0,1,1,0,2620,58,4,17,21,307115563.482989,3485,120,0,2,0,0.0,0.0,0.0
2369,61207940.482989,9,20,492,1,0,1,1,0,44402,5896,34,388,41,200122351.482989,4459362,72700,0,284,0,0.0,0.7352,0.0
2370,133389720.482989,21,24,2526,1,0,1,1,0,2703523,13185,1219,535,67,238692792.482989,761085843,517000,0,1645,0,0.0,0.0,0.0
2371,20798896.482989,34,10,174,1,0,1,1,0,555,43,2,7,21,41098728.716851,8362,120,0,11,0,0.0,-0.29600000000000004,0.0
2372,25812996.482989,28,22,778,1,0,1,1,0,32969,226,55,17,48,26514723.203507,1042793,6130,0,44,0,0.0,0.0,0.0
2373,11439804.482989,23,20,563,1,0,1,1,0,1554,69,5,115,22,231874597.482989,307895,870,0,45,0,0.0,-0.7456,0.0
2374,12725213.482989,18,27,155,1,0,1,1,0,357,9,0,0,35,167804578.482989,1285600,13900,0,455,0,0.6369,0.8909999999999999,0.0
2375,305412030.482989,29,1,836,1,1,1,1,0,44288,301,18,253,21,432610138.482989,1381807,6140,0,27,0,0.0,-0.5717,0.0
2376,13563800.482989,0,24,471,1,0,1,1,0,5677,255,3,247,22,327093261.482989,1578909,14700,0,427,0,0.0,0.0,0.0
2377,3170609.482989,14,20,710,1,0,1,1,0,4953,560,1,32,41,200122351.482989,4459362,72700,0,284,0,0.0,-0.7689,0.0
2378,41303484.482989,20,29,272,1,0,1,1,0,469,9,2,0,48,288141710.482989,1890774,9880,0,1671,0,0.0,0.0,0.0
2379,21750179.482989,26,20,745,1,0,1,1,0,26153,3581,23,72,41,158396485.482989,9879765,140000,0,257,0,-0.4184,0.25,0.0
2380,28606406.482989,37,22,447,1,0,1,1,0,2055,52,3,0,48,56244265.482989,1381370,12300,0,96,0,0.0,0.0,0.0
2381,18708207.482989,35,20,649,1,0,1,1,0,19441,3140,53,248,41,200122351.482989,4459362,72700,0,284,0,0.0,-0.3869,0.0
2382,24252210.482989,21,22,1461,1,0,1,1,0,52701,282,53,18,48,26514723.203507,1042793,6130,0,44,0,0.7034,0.978,0.0
2383,16389643.482989,26,22,776,1,0,1,1,0,45929,550,41,135,48,26514723.203507,1042793,6130,0,44,0,0.0,0.0,0.0
2384,22523081.482989,26,22,1156,1,0,1,1,0,50353,269,71,55,48,26514723.203507,1042793,6130,0,44,0,0.0,0.6072,0.0
2385,129404985.482989,7,22,182,1,0,1,1,0,3586,86,10,15,21,129467102.482989,3586,32,0,1,0,0.0,0.0,0.0
2386,63908089.482989,22,22,254,1,0,1,1,0,764,7,0,0,48,75516188.482989,252112,518,0,72,0,0.0,0.0,0.0
2387,39915359.482989,20,22,459,1,0,1,1,0,1409,5,0,0,48,75516188.482989,252112,518,0,72,0,0.0,0.0,0.0
2388,40598557.482989,20,22,193,1,0,1,1,0,832,2,0,0,48,75516188.482989,252112,518,0,72,0,0.0,0.0,0.0
2389,48794457.482989,1,20,293,1,0,1,1,0,341,12,1,3,22,115735394.482989,2149,307,0,4,0,0.0,0.0,0.0
2390,58665348.482989,22,22,119,1,0,1,1,0,376,3,1,0,48,75516188.482989,252112,518,0,72,0,0.0,0.0,0.0
2391,41732132.482989,20,22,424,1,0,1,1,0,1378,2,0,0,48,75516188.482989,252112,518,0,72,0,0.0,0.0,0.0
2392,2486869.482989,8,22,2970,1,0,1,1,0,2090,125,0,6,48,56243143.482989,503483,5510,0,176,0,0.0,0.0,0.0
2393,52245429.482989,0,22,525,1,0,1,1,0,229,3,0,0,21,323701070.482989,335397,583,0,1326,0,0.0,0.0,0.0
2394,46659337.482989,20,29,264,1,0,1,1,0,434,3,0,0,48,288141710.482989,1890774,9880,0,1671,0,0.0,0.0,0.0
2395,16634598.482989,35,20,656,1,0,1,1,0,15069,2555,47,229,41,200122351.482989,4459362,72700,0,284,0,-0.5095,-0.3869,0.0
2396,80242109.482989,33,10,143,1,0,1,1,0,1460,70,2,11,1,136741079.482989,2943,57,0,4,0,0.0,0.0,0.0
2397,42947070.482989,20,22,195,1,0,1,1,1,241,4,0,0,48,75516188.482989,252112,518,0,72,0,0.0,0.0,0.0
2398,57894434.482989,22,22,258,1,0,1,1,0,211,3,0,0,48,75516188.482989,252112,518,0,72,0,0.0,0.4767,0.0
2399,61411410.482989,30,20,642,1,0,1,1,0,736113,92834,341,1281,41,222477803.482989,260702932,2120000,0,536,0,0.0,-0.7243,0.0
2400,2032524.482989,5,20,17,1,0,1,1,0,2,0,0,0,21,102605380.482989,423,6,0,44,0,0.0,0.0,-0.2023
2401,21077955.482989,27,22,1632,1,0,1,1,0,12582,71,10,4,48,26514723.203507,1042793,6130,0,44,0,0.0,0.6946,0.0
